ANATOMY,Interdune,Stoss,Lee,Interdune,Interdune,Interdune,Interdune,Stoss,Lee,Interdune,Stoss,Lee,Interdune,Stoss,Lee,Interdune,Lee,Interdune,Stoss,Stoss,Lee,Lee,Lee,Stoss,Stoss,Lee,Stoss,Lee,"Stoss, Star","Stoss, Star","Lee, Star","Stoss, Star","Stoss, Star",Stoss,Lee,Stoss,Stoss,Lee,Lee,Lee,Lee,Interdune,Interdune,Stoss,Stoss,Stoss,Lee,Lee,Interdune,Lee,"Stoss, Crest",Lee,"Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth",nan,nan,nan,nan,nan,nan,nan
Zotu,MF.4B,MF.5B,MF.6B,MF.7B,MF.8B,MF.11A,MF.12A,MF.13A,MF.14B,MF.15A,MF.16A,MF.17A,MF.18B,MF.19A,MF.20A,MF.27B,MF.30A,MF.33A,ED.01A,ED.02B,ED.03A,ED.04A,ED.05A,ED.06A,ED.08A,ED.09A,ED.10A,ED.11A,ED.12A,ED.13A,ED.14B,ED.15B,ED.16A,ED.17B,ED.18A,ED.19A,ED.20A,ED.21A,ED.22A,ED.23A,ED.24A,ED.33A,IX.1B,IX.2A,IX.3A,IX.4B,IX.5A,IX.6A,IX.7A,IX.8A,IX.9A,IX.10A,IX.10CM.A,IX.20CM.B,IX.30CM.A,IX.40CM.A,IX.50CM.A,IX.60CM.A,IX.70CM.A,IX.80CM.A,Domain,Phylum,Class,Order,Family,Genus,Species
Zotu496,0.003062,0.009196,0.072395,0.044425,0.033543,0.006233,0.006086,0.003057,0.052884,0.003096,0.091889,0.236617,0.00912,0.003079,0.048054,0.0,0.01222,0.006144,0.00315,0.0,0.006089,0.0,0.006026,0.003022,0.0,0.003026,0.006202,0.003103,0.003023,0.006012,0.0,0.01228,0.009133,0.0,0.003069,0.01237,0.003061,0.061393,0.0,0.068604,0.354751,0.015423,0.0,0.012133,0.0,0.003022,0.103174,0.006056,0.00304,0.05091,0.064303,0.0707,0.053449,0.220307,0.006346,0.0,0.003245,0.057121,0.0,0.0,bacteria,chloroflexota,thermomicrobia,sphaerobacterales,sphaerobacteraceae,sphaerobacter,sphaerobacter thermophilus
Zotu497,0.009186,0.009196,0.01259,0.943171,0.961574,0.018698,0.0213,0.003057,0.003111,0.009289,0.012252,0.119845,0.00912,0.009236,0.003204,0.034087,0.015275,0.027649,0.00315,0.003053,0.0,0.007131,0.021093,0.015108,0.017939,0.009078,0.015504,0.003103,0.009068,0.003006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04627,0.0,0.0,0.0,0.003022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00314,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter spartanus
Zotu498,0.0,0.006131,0.0,0.006835,0.007454,0.003116,0.0,0.0,0.0,0.0,0.003063,0.0,0.0,0.0,0.009611,0.0,0.0,0.0,0.00315,0.003053,0.003045,0.0,0.003013,0.0,0.333656,0.0,0.006202,0.0,0.0,0.003006,0.003049,0.01228,0.015222,0.312301,0.138083,0.080403,0.247904,0.119716,0.006068,0.137208,0.183492,0.015423,0.006084,0.154691,0.009188,0.009066,0.006069,0.009084,0.006081,0.022273,0.012248,0.009222,0.0,0.090715,0.066631,0.003074,0.003245,0.00952,0.012558,0.009421,bacteria,bacillota,clostridia,eubacteriales,syntrophomonadaceae,syntrophothermus,syntrophothermus lipocalidus
Zotu499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003058,0.0,0.0,2.026146,0.0,0.003022,0.003035,0.0,0.0,0.003182,0.0,0.0,0.0,0.0,0.003173,0.0,0.003245,0.199924,0.00314,0.00628,bacteria,campylobacterota,desulfurellia,desulfurellales,desulfurellaceae,desulfurella,desulfurella acetivorans
Zotu500,0.0,0.003065,0.01259,0.0,0.003727,0.0,0.0,0.036678,0.0,0.003096,0.0,0.036875,0.00304,0.061573,0.012814,0.0,0.0,0.0,0.0,0.006107,0.0,0.003565,0.0,0.0,0.0,0.003026,0.0,0.0,0.003023,0.009018,0.003049,0.01535,0.0,0.006064,0.009206,0.009277,0.012242,0.021488,0.003034,0.0,0.006116,0.0,0.243346,0.006066,0.009188,0.009066,0.006069,0.009084,0.027362,0.006364,0.003062,0.018443,0.006681,0.029158,0.012692,0.021519,0.055173,0.517263,0.404998,0.254357,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae
Zotu501,0.0,0.073568,0.018886,0.0,0.003727,0.009349,0.006086,0.012226,0.046662,0.003096,0.009189,0.061459,0.00912,0.0,0.028832,0.003099,0.088596,0.006144,0.00315,0.0,0.003045,0.0,0.0,0.015108,0.003588,0.006052,0.124031,0.037238,0.003023,0.0,0.003049,0.00307,0.0,0.0,0.003069,0.003092,0.006121,0.076741,0.006068,0.0,0.0,0.011567,0.0,0.003033,0.0,0.0,0.003035,0.003028,0.0,0.120911,0.241901,0.298168,0.0,0.00324,0.0,0.009223,0.003245,0.0,0.006279,0.00314,bacteria,pseudomonadota,gammaproteobacteria,nevskiales,nevskiaceae,panacagrimonas,panacagrimonas perspica
Zotu502,0.012249,0.006131,0.022033,0.017086,0.022362,0.021814,0.009129,0.018339,0.015554,1.864008,0.012252,0.012292,0.00608,0.003079,0.016018,0.003099,0.009165,0.033793,0.0,0.006107,0.006089,0.017827,0.006026,0.009065,0.003588,0.021182,0.012403,0.00931,0.006045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter arvalis
Zotu503,0.009186,0.012261,0.056657,0.003417,0.003727,0.0,0.730282,0.0,0.006222,0.006193,0.009189,0.003073,0.021279,0.02155,0.003204,0.148745,0.0,0.006144,0.012599,0.003053,0.006089,0.0,0.006026,0.003022,0.003588,0.0,0.012403,0.065167,0.0,0.003006,0.0,0.00921,0.0,0.003032,0.079782,0.003092,0.0,0.006139,0.003034,0.0,0.351693,0.007712,0.003042,0.0,0.0,0.009066,0.0,0.003028,0.009121,0.054092,0.162288,0.0,0.003341,0.00648,0.0,0.012297,0.006491,0.0,0.00314,0.028262,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingosinicellaceae,sphingosinicella,sphingosinicella humi
Zotu504,0.003062,0.0,0.034624,0.003417,0.022362,0.015582,0.009129,0.003057,0.127543,0.371563,0.502328,0.095262,0.0,0.018472,0.012814,0.009297,0.009165,0.006144,0.00315,0.00916,0.012178,0.0,0.003013,0.009065,0.017939,0.012104,0.003101,0.00931,0.006045,0.0,0.003049,0.00307,0.003044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007712,0.0,0.23052,0.0,0.0,0.0,0.0,0.0,0.003182,0.0,0.0,0.003341,0.00324,0.003173,0.003074,0.0,0.0,0.0,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,luteitalea,luteitalea pratensis
Zotu505,0.003062,0.036784,0.031476,0.006835,0.022362,0.003116,0.003043,0.003057,0.046662,0.012385,0.156212,0.009219,0.0,0.006157,0.054461,0.006198,0.009165,0.009216,0.025198,0.006107,0.003045,0.0,0.0,0.006043,0.003588,0.012104,0.300775,0.080683,0.006045,0.0,0.0,0.05526,0.015222,0.027288,0.058302,0.01237,0.009182,0.009209,0.006068,0.009355,0.633047,0.042414,0.0,0.0,0.012251,0.006044,0.0,0.01514,0.00304,0.031819,0.006124,0.12603,0.066811,0.045357,0.104705,0.144486,0.051928,0.066641,0.031395,0.021981,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu506,0.0,0.003065,0.003148,0.0,0.0,0.006233,0.003043,0.0,0.0,0.037156,0.0,0.027657,0.0,0.006157,0.003204,0.003099,0.0,0.721944,0.0,0.0,0.003045,0.0,0.003013,0.0,0.394647,0.366145,0.0,0.0,0.0,0.0,0.0,0.0,0.006089,0.0,0.0,0.0,0.100998,0.0,0.003034,0.0,0.0,0.0,0.115589,0.0,0.0,0.0,0.003035,0.0,0.006081,0.009546,0.0,0.0,0.0,0.00324,0.0,0.0,0.058419,0.003173,0.00314,0.0,bacteria,planctomycetota,planctomycetia,planctomycetales,planctomycetaceae,schlesneria,schlesneria paludicola
Zotu507,0.015311,0.067437,0.25181,0.017086,0.033543,0.046745,0.039557,0.003057,0.071549,0.003096,0.03063,0.310368,0.00304,0.036944,0.12494,0.006198,0.552959,0.030721,0.034647,0.0,0.003045,0.014261,0.018079,0.0,0.007175,0.006052,0.018605,0.012413,0.006045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003118,0.003058,0.011567,0.0,0.003033,0.0,0.0,0.0,0.0,0.069926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025122,bacteria,actinomycetota,actinomycetes,kitasatosporales,streptomycetaceae,streptomyces,streptomyces verrucosisporus
Zotu508,0.003062,0.088894,0.0,0.006835,0.007454,0.003116,0.003043,0.0,0.0,0.0,0.094952,0.006146,0.0,0.0,0.028832,0.0,0.003055,0.003072,0.0,0.006107,0.006089,0.0,0.003013,0.006043,0.0,0.19669,0.0,0.111715,0.003023,0.006012,0.006097,0.518835,0.003044,0.003032,0.0,0.003092,0.006121,0.009209,0.003034,0.012473,0.003058,0.015423,0.003042,0.003033,0.006126,0.018132,0.006069,0.009084,0.100328,0.022273,0.0,0.003074,0.026725,0.103674,0.145953,0.012297,0.045437,0.012694,0.006279,0.00314,bacteria,bacillota,clostridia,thermoanaerobacterales,thermoanaerobacteraceae,carboxydothermus,carboxydothermus islandicus
Zotu509,0.0,0.021457,0.003148,0.003417,0.0,0.0,0.009129,0.003057,0.024886,0.003096,0.021441,0.006146,0.0,0.0,0.0,0.009297,0.009165,0.0,0.025198,0.003053,0.003045,0.0,0.0,0.0,0.222437,0.009078,0.08062,0.055857,0.006045,0.237473,0.012194,0.04298,0.267901,0.006064,0.116604,0.030924,0.073453,0.064463,0.006068,0.009355,0.012233,0.0,0.142966,0.160757,0.064319,0.009066,0.003035,0.012112,0.042564,0.031819,0.006124,0.027665,0.010022,0.00648,0.012692,0.003074,0.003245,0.003173,0.034535,0.031402,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu510,0.0,0.009196,0.031476,0.017086,0.014908,0.009349,0.003043,0.048904,0.186648,0.0,0.003063,0.0,0.0,0.006157,0.016018,0.012395,0.164971,0.003072,0.0,0.003053,0.0,0.003565,0.003013,0.006043,0.0,0.0,0.0,0.003103,0.009068,0.0,0.0,0.00307,0.0,0.003032,0.006137,0.003092,0.003061,0.0,0.003034,0.0,0.0,0.0,0.0,0.006066,0.229709,0.003022,0.497663,0.009084,0.009121,0.003182,0.0,0.0,0.010022,0.0,0.003173,0.0,0.003245,0.0,0.00314,0.0,bacteria,thermomicrobiota,thermomicrobia,sphaerobacterales,sphaerobacteraceae,nitrolancea,nitrolancea hollandica
Zotu511,0.0,0.0,0.0661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00608,0.0,0.051257,0.0,0.00611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003049,0.00307,0.003044,0.006064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023135,0.0,0.639995,0.2634,0.0,0.0,0.0,0.182415,0.003182,0.0,0.003074,0.003341,0.00324,0.0,0.0,0.003245,0.32686,0.26372,0.0,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,candidatus methanogranum,thermoplasmata archaeon kjm51a
Zotu512,0.0,0.0,0.018886,0.0,0.007454,0.003116,0.003043,0.0,0.027997,0.009289,0.036756,0.0,0.00608,0.006157,0.003204,0.0,0.0,0.0,0.0,0.0,0.003045,0.0,0.003013,0.0,0.261902,0.0,0.0,0.0,0.0,0.012024,0.003049,0.00921,0.009133,0.01516,0.095124,0.024739,0.006121,0.012279,0.003034,0.084196,0.012233,0.019279,0.0,0.354879,0.082695,0.081593,0.112278,0.696421,0.00304,0.025455,0.0,0.003074,0.006681,0.00324,0.012692,0.009223,0.006491,0.003173,0.0,0.012561,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter taiwanensis
Zotu513,0.0,0.0,0.0,0.0,0.0,0.0,0.003043,0.0,0.071549,0.0,0.0,0.003073,0.0,0.064651,0.105718,0.0,0.0,0.0,0.00315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006012,0.0,0.00307,0.003044,0.003032,0.162632,0.086588,0.079574,0.00307,0.003034,0.258825,0.006116,0.0,0.006084,0.254785,0.006126,0.0,0.006069,0.0,0.0,0.0,0.003062,0.015369,0.110239,0.194389,0.482279,0.0,0.003245,0.00952,0.00314,0.00628,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,limnoglobus,limnoglobus roseus
Zotu514,0.015311,0.036784,0.107019,0.017086,0.018635,0.009349,0.0,0.006113,0.124432,0.012385,0.049008,0.233544,0.01216,0.030786,0.092904,0.0,0.375768,0.006144,0.015749,0.0,0.024356,0.003565,0.006026,0.018129,0.025114,0.006052,0.024806,0.00931,0.006045,0.0,0.0,0.00614,0.015222,0.0,0.003069,0.003092,0.003061,0.00307,0.003034,0.003118,0.0,0.003856,0.006084,0.0,0.0,0.0,0.006069,0.420881,0.00304,0.05091,0.033682,0.132178,0.003341,0.009719,0.012692,0.0,0.048682,0.0,0.006279,0.0,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides panacis
Zotu515,0.009186,0.021457,0.050362,0.006835,0.011181,0.015582,0.003043,0.00917,0.03733,0.006193,0.003063,0.006146,0.00608,0.003079,0.028832,0.003099,0.01222,0.003072,0.069294,0.006107,0.003045,0.0,0.003013,0.003022,0.014351,0.293521,0.186047,0.124127,0.317384,0.117233,0.006097,0.153501,0.085241,0.003032,0.162632,0.003092,0.003061,0.006139,0.0,0.003118,0.003058,0.019279,0.003042,0.009099,0.0,0.003022,0.003035,0.003028,0.00304,0.066819,0.042869,0.061478,0.003341,0.00324,0.0,0.0,0.0,0.01904,0.006279,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu516,0.0,0.049045,0.003148,0.010252,0.003727,0.0,0.003043,0.0,0.0,0.015482,0.094952,0.0,0.00608,0.006157,0.048054,0.0,0.003055,0.0,0.006299,0.003053,0.0,0.0,0.003013,0.006043,0.0,0.006052,0.108527,0.089992,0.184385,0.006012,0.006097,0.00307,0.006089,0.0,0.0,0.142252,0.642713,0.432821,0.009102,0.006237,0.006116,0.007712,0.003042,0.006066,0.003063,0.0,0.012138,0.0,0.0,0.015909,0.048993,0.036887,0.003341,0.00324,0.0,0.0,0.009736,0.012694,0.0,0.00628,bacteria,verrucomicrobiota,opitutae,opitutales,opitutaceae,opitutus,opitutus terrae
Zotu517,0.0,0.0,0.003148,0.0,0.0,0.0,0.003043,0.003057,0.03733,0.006193,0.0,0.003073,0.00304,0.0,0.060868,0.0,0.003055,0.012288,0.0,0.006107,0.0,0.007131,0.0,0.006043,0.0,0.003026,0.0,0.003103,0.003023,0.0,0.012194,0.00614,0.0,0.009096,0.009206,0.0,0.0,0.00307,0.012136,0.01871,0.0,0.019279,0.015209,0.015166,0.006126,0.006044,0.0,0.0,0.367871,0.006364,0.006124,0.003074,0.250543,0.479492,0.349018,0.012297,0.009736,0.0,0.006279,0.012561,bacteria,candidatus tectomicrobia,candidatus tectomicrobia,candidatus tectomicrobia,candidatus tectomicrobia,candidatus entotheonella,candidatus entotheonella palauensis
Zotu518,0.0,0.14407,0.037771,0.027338,0.011181,0.031163,0.0,0.00917,0.031108,0.003096,0.052071,0.009219,0.00304,0.08928,0.16979,0.003099,0.003055,0.012288,0.0,0.0,0.0,0.0,0.006026,0.003022,0.010763,0.003026,0.003101,0.0,0.003023,0.003006,0.018291,0.00307,0.003044,0.003032,0.003069,0.009277,0.006121,0.012279,0.0,0.003118,0.003058,0.011567,0.298099,0.078862,0.006126,0.01511,0.006069,0.01514,0.975921,0.095456,0.012248,0.107586,0.016703,0.00648,0.009519,0.012297,0.012982,0.025387,0.00314,0.053384,bacteria,bacillota,bacilli,bacillales,bacillaceae,robertmurraya,robertmurraya korlensis
Zotu519,0.0,0.006131,0.276991,0.027338,0.003727,0.006233,0.003043,0.0,0.211535,0.065024,0.0,0.003073,0.00304,0.230897,0.025629,0.003099,0.003055,0.003072,0.006299,0.006107,0.0,0.014261,0.003013,0.006043,0.0,0.009078,0.0,0.003103,0.003023,0.003006,0.006097,0.0,0.003044,0.0,0.006137,0.006185,0.0,0.0,0.003034,0.003118,0.0,0.007712,0.006084,0.003033,0.003063,0.01511,0.003035,0.01514,0.24322,0.019091,0.009186,0.009222,0.003341,0.00324,0.0,0.0,0.0,0.0,0.483486,0.172712,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter galbus
Zotu520,0.0,0.003065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009018,0.0,0.00307,0.0,0.0,0.006137,0.003092,0.009182,0.009209,0.003034,0.006237,0.0,0.003856,0.003042,0.494404,0.0,0.003022,0.0,0.009084,0.0,0.0,0.0,0.0,0.504426,0.473012,0.228448,0.0,0.233675,0.00952,0.015698,0.0,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,candidatus methanomethylophilaceae,candidatus methanomethylophilus,candidatus methanomethylophilus alvus
Zotu521,0.003062,0.003065,0.009443,0.003417,0.0,0.009349,0.003043,0.0,0.074659,0.015482,0.070448,0.003073,0.00304,0.027708,0.006407,0.0,0.027495,0.003072,0.0,0.003053,0.003045,0.003565,0.0,0.0,0.0,0.003026,0.003101,0.003103,0.006045,0.01503,0.0,0.00307,0.003044,0.0,0.0,0.003092,0.006121,0.0,0.012136,0.003118,0.006116,0.0,0.0,0.400376,0.287902,0.024176,0.0,0.381518,0.142892,0.0,0.0,0.009222,0.003341,0.00324,0.009519,0.0,0.003245,0.0,0.006279,0.00314,bacteria,chloroflexota,tepidiformia,tepidiformales,tepidiformaceae,tepidiforma,tepidiforma bonchosmolovskayae
Zotu522,0.0,0.079698,0.003148,0.0,0.003727,0.0,0.003043,0.003057,0.0,0.0,0.165401,0.006146,0.0,0.0,0.048054,0.0,0.223017,0.003072,0.0,0.0,0.0,0.0,0.003013,0.003022,0.0,0.009078,0.0,0.003103,0.003023,0.006012,0.006097,0.00307,0.0,0.003032,0.003069,0.009277,0.009182,0.00307,0.0,0.009355,0.003058,0.011567,0.003042,0.006066,0.006126,0.009066,0.0,0.003028,0.0,0.006364,0.113295,0.039961,0.317354,0.758116,0.006346,0.0,0.003245,0.00952,0.006279,0.00314,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,thermanaerothrix,thermanaerothrix daxensis
Zotu523,0.0,0.003065,0.028329,0.0,0.014908,0.0,0.006086,0.00917,0.052884,0.003096,0.297109,0.003073,0.0,0.003079,0.051257,0.006198,0.0,0.012288,0.0,0.0,0.0,0.0,0.006026,0.0,0.0,0.006052,0.031008,0.0,0.006045,0.003006,0.009146,0.00307,0.0,0.012128,0.003069,0.003092,0.0,0.0,0.003034,0.003118,0.009175,0.003856,0.003042,0.0,0.006126,0.009066,0.003035,0.003028,0.00304,0.006364,0.003062,0.0,0.11692,0.149031,0.063458,0.390421,0.172011,0.092028,0.00314,0.0,bacteria,bacillota,clostridia,eubacteriales,clostridiales family xvii. incertae sedis,thermaerobacter,thermaerobacter composti
Zotu524,0.0,0.009196,0.028329,0.023921,0.067087,0.0,0.739411,0.00917,0.052884,0.052638,0.14396,0.006146,0.01216,0.110831,0.006407,0.009297,0.003055,0.018433,0.012599,0.00916,0.012178,0.0,0.0,0.012086,0.003588,0.009078,0.006202,0.006206,0.012091,0.0,0.0,0.0,0.006089,0.0,0.003069,0.0,0.006121,0.0,0.0,0.003118,0.006116,0.019279,0.0,0.0,0.003063,0.003022,0.003035,0.0,0.006081,0.028637,0.003062,0.003074,0.003341,0.00648,0.060285,0.0,0.003245,0.104722,0.025116,0.047103,bacteria,pseudomonadota,alphaproteobacteria,caulobacterales,caulobacteraceae,phenylobacterium,phenylobacterium soli
Zotu525,0.012249,0.030653,0.009443,0.006835,0.003727,0.0,0.009129,0.0,0.027997,0.006193,0.033693,0.039948,0.00304,0.052337,0.054461,0.006198,0.009165,0.006144,0.012599,0.012213,0.31054,0.010696,0.012053,0.009065,0.21885,0.335885,0.058915,0.07758,0.009068,0.003006,0.0,0.00614,0.0,0.0,0.052165,0.0,0.033666,0.064463,0.0,0.0,0.0,0.0,0.0,0.0,0.006126,0.003022,0.0,0.0,0.0,0.009546,0.003062,0.003074,0.003341,0.00648,0.006346,0.0,0.06491,0.057121,0.00314,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas phototrophica
Zotu526,0.009186,0.003065,0.006295,0.023921,0.022362,0.009349,0.003043,0.003057,0.003111,0.006193,0.006126,0.003073,0.00608,0.009236,0.006407,0.003099,0.009165,0.003072,0.0,0.0,0.815929,0.0,0.0,0.009065,0.0,0.0,0.0,0.012413,0.0,0.655304,0.003049,0.00307,0.0,0.003032,0.003069,0.009277,0.003061,0.104368,0.003034,0.006237,0.006116,0.077116,0.003042,0.0,0.003063,0.003022,0.0,0.003028,0.0,0.012728,0.0,0.009222,0.0,0.0,0.0,0.0,0.003245,0.0,0.00314,0.0,bacteria,bacillota,clostridia,eubacteriales,clostridiales family xvii. incertae sedis,thermaerobacter,thermaerobacter composti
Zotu527,0.003062,0.012261,0.015738,0.010252,0.014908,0.009349,0.006086,0.006113,0.006222,0.015482,0.015315,0.009219,0.00912,0.006157,0.003204,0.012395,0.015275,0.006144,0.009449,0.006107,0.015223,1.01255,0.003013,0.096688,0.0,0.154326,0.117829,0.12723,0.139044,0.0,0.003049,0.061401,0.094374,0.0,0.012274,0.0,0.0,0.0,0.0,0.003118,0.0,0.0,0.003042,0.0,0.0,0.003022,0.003035,0.0,0.0,0.0,0.003062,0.0,0.0,0.00648,0.003173,0.0,0.0,0.031734,0.043953,0.00628,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu528,0.006124,0.003065,0.034624,0.003417,0.074541,0.003116,0.0,0.0,0.0,0.0,0.058197,0.003073,0.0,0.003079,0.0,0.0,0.003055,0.0,0.0,0.0,0.0,0.0,0.003013,0.0,0.0,0.003026,0.0,0.003103,0.0,0.012024,0.006097,0.00921,0.018266,0.006064,0.012274,0.01237,0.0,0.012279,0.0,0.009355,0.0,0.011567,0.015209,0.012133,0.012251,0.006044,0.003035,0.0,0.006081,0.012728,0.01531,0.006148,0.066811,0.090715,0.209411,0.445756,0.360249,0.266565,0.113023,0.012561,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu529,0.003062,0.024523,0.01259,0.0,0.0,0.0,0.0,0.042791,0.012443,0.0,0.0,0.024584,0.0,0.024629,0.019222,0.0,0.003055,0.0,0.00315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003101,0.0,0.0,0.003006,0.006097,0.00921,0.003044,0.006064,0.012274,0.009277,0.006121,0.0,0.012136,0.003118,0.012233,0.003856,0.015209,0.006066,0.24196,0.679943,0.540147,0.084782,0.00304,0.006364,0.0,0.009222,0.010022,0.00648,0.003173,0.006148,0.0,0.015867,0.009419,0.00314,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,acidiferrimicrobium,acidiferrimicrobium australe
Zotu530,0.0,0.278944,0.088133,0.006835,0.007454,0.009349,0.003043,0.256747,0.059105,0.009289,0.009189,0.018438,0.00912,0.036944,0.038443,0.003099,0.015275,0.003072,0.015749,0.00916,0.009134,0.003565,0.0,0.015108,0.832347,0.0,0.043411,0.040341,0.009068,0.0,0.0,0.0,0.003044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003042,0.0,0.0,0.0,0.0,0.0,0.00304,0.031819,0.0,0.018443,0.0,0.0,0.0,0.0,0.0,0.003173,0.00314,0.00628,bacteria,bacillota,bacilli,bacillales,bacillaceae,bacillus,bacillus isabeliae
Zotu531,0.003062,0.058241,0.0661,0.003417,0.026089,0.0,0.009129,0.006113,0.003111,0.024771,0.064322,0.043021,0.0,0.003079,0.038443,0.003099,0.207741,0.003072,0.0,0.0,0.009134,0.007131,0.0,0.0,0.007175,0.003026,0.062016,0.003103,0.299247,0.003006,0.006097,0.00307,0.0,0.0,0.095124,0.003092,0.009182,0.006139,0.003034,0.003118,0.009175,0.011567,0.0,0.012133,0.006126,0.003022,0.006069,0.0,0.006081,0.028637,0.003062,0.003074,0.193753,0.016199,0.149126,0.166006,0.090874,0.079335,0.031395,0.009421,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu532,0.0,0.006131,0.0,0.006835,0.0,0.003116,0.033471,0.0,0.043551,0.055734,0.009189,0.098334,0.00304,0.06773,0.035239,0.0,0.003055,0.003072,0.0,0.0,0.0,0.003565,0.430892,0.015108,0.003588,0.006052,0.0,0.096199,0.0,0.012024,0.006097,0.00921,0.003044,0.006064,0.012274,0.006185,0.0,0.046045,0.012136,0.009355,0.006116,0.011567,0.009125,0.006066,0.003063,0.498625,0.003035,0.006056,0.048644,0.079547,0.061241,0.006148,0.0,0.00324,0.0,0.0,0.0,0.006347,0.040814,0.094206,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,actimicrobium,actimicrobium antarcticum
Zotu533,0.003062,0.285075,0.147938,0.003417,0.011181,0.018698,0.206913,0.323991,0.068438,0.058831,0.0,0.0,0.018239,0.0,0.054461,0.006198,0.0,0.003072,0.018898,0.01832,0.006089,0.003565,0.003013,0.003022,0.0,0.006052,0.006202,0.003103,0.0,0.003006,0.0,0.00614,0.0,0.0,0.0,0.0,0.0,0.0,0.006068,0.006237,0.006116,0.003856,0.0,0.0,0.003063,0.0,0.003035,0.003028,0.11857,0.114548,0.104109,0.012296,0.006681,0.0,0.0,0.0,0.003245,0.0,0.0,0.037683,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,adhaeribacter,adhaeribacter aquaticus
